price,rooms,area,floor,total_floors,year,building_type_кирпичный,building_type_монолитный,building_type_панельный
22500000,1,28.5,5.0,10.0,2020.0,0,1,0
75000000,2,70.0,12.0,16.0,2021.0,0,1,0
25000000,1,40.0,4.0,6.0,2010.0,0,1,0
38000000,3,72.0,12.0,12.0,2026.0,0,1,0
61000000,3,96.0,4.0,5.0,2019.0,0,1,0
37000000,1,57.8,2.0,7.0,2025.0,0,1,0
28000000,1,38.0,5.0,9.0,2020.0,0,1,0
57000000,3,65.0,5.0,5.0,1985.0,0,0,1
27000000,2,56.4,2.0,10.0,2025.0,0,1,0
95000000,3,110.0,4.0,13.0,2022.0,0,1,0
18000000,1,31.0,4.0,5.0,2011.0,0,1,0
34999999,2,61.8,6.0,12.0,2027.0,0,1,0
112000000,2,68.0,4.0,12.0,2023.0,0,1,0
39000000,1,46.82,5.0,9.0,2025.0,0,1,0
70000000,3,80.0,10.0,22.0,2013.0,0,1,0
30000000,1,48.0,9.0,9.0,2006.0,0,1,0
35000000,2,47.0,2.0,5.0,2024.0,0,1,0
43600000,2,57.0,10.0,10.0,2019.0,0,1,0
21000000,2,38.0,4.0,9.0,2025.0,0,1,0
55000000,2,57.0,3.0,9.0,1985.0,0,0,1
25000000,2,46.0,4.0,4.0,1969.0,0,0,1
21000000,1,30.0,4.0,7.0,2014.0,0,1,0
405000000,4,175.0,2.0,3.0,2026.0,0,1,0
55000000,3,73.0,4.0,5.0,1990.0,1,0,0
18000000,1,25.0,2.0,2.0,1962.0,1,0,0
22500000,1,31.0,3.0,3.0,2023.0,0,1,0
27000000,2,45.0,2.0,4.0,1964.0,0,0,1
50000000,3,89.0,4.0,9.0,2008.0,0,1,0
55000000,3,66.0,4.0,8.0,1977.0,0,0,0
55000000,2,61.91,12.0,12.0,2024.0,0,1,0
33000000,1,43.0,10.0,10.0,2021.0,0,1,0
37000000,3,61.38,5.0,7.0,2026.0,0,1,0
26000000,1,33.0,2.0,5.0,1982.0,0,0,1
40000000,2,66.0,7.0,9.0,2025.0,0,1,0
55000000,2,57.0,1.0,13.0,2021.0,0,0,0
72000000,2,93.0,11.0,16.0,2009.0,0,1,0
55500000,2,67.0,2.0,3.0,2023.0,0,1,0
34000000,3,44.0,7.0,10.0,2025.0,0,1,0
36000000,3,62.0,5.0,5.0,1985.0,0,0,1
39500000,2,64.0,4.0,9.0,2010.0,0,1,0
45000000,2,62.4,1.0,9.0,2025.0,1,0,0
37500000,3,62.0,10.0,12.0,2022.0,0,1,0
47000000,2,50.0,16.0,17.0,2023.0,0,1,0
33000000,2,63.7,5.0,5.0,2015.0,0,1,0
180000000,5,165.8,2.0,9.0,2026.0,0,1,0
28000000,2,40.0,3.0,4.0,1961.0,1,0,0
32500000,2,40.4,3.0,3.0,1961.0,1,0,0
35000000,2,40.0,7.0,12.0,2023.0,0,1,0
99000000,3,107.0,9.0,9.0,2008.0,0,1,0
37500000,2,49.0,4.0,6.0,2020.0,0,1,0
23500000,2,47.5,8.0,9.0,2026.0,0,1,0
80000000,3,69.0,3.0,9.0,1990.0,0,0,1
23500000,1,34.0,12.0,12.0,2021.0,0,1,0
30000000,2,58.1,4.0,12.0,2024.0,0,1,0
26000000,2,35.2,1.0,3.0,2023.0,0,0,0
33500000,2,59.9,4.0,5.0,2022.0,0,1,0
43800000,2,50.0,9.0,13.0,2025.0,0,1,0
197000000,3,115.0,2.0,3.0,2025.0,0,1,0
30000000,2,46.0,2.0,2.0,1962.0,0,0,0
34000000,1,39.5,8.0,12.0,2026.0,0,1,0
265000000,5,240.0,6.0,6.0,1996.0,1,0,0
140000000,4,89.0,2.0,4.0,1967.0,1,0,0
88000000,3,80.0,2.0,5.0,1973.0,1,0,0
72000000,2,59.0,3.0,4.0,1958.0,1,0,0
49000000,1,49.0,4.0,8.0,2019.0,0,1,0
15000000,1,21.7,2.0,4.0,2014.0,1,0,0
29500000,1,33.4,3.0,6.0,2025.0,0,1,0
24000000,1,27.0,3.0,4.0,1960.0,1,0,0
125000000,3,110.0,8.0,10.0,2020.0,0,1,0
215000000,4,106.0,3.0,6.0,1986.0,1,0,0
195000000,3,138.0,4.0,4.0,1978.0,1,0,0
185000000,4,130.0,1.0,5.0,1978.0,1,0,0
33000000,2,43.0,4.0,4.0,1960.0,1,0,0
27000000,2,43.0,4.0,4.0,1966.0,0,0,1
25500000,1,45.0,6.0,9.0,2019.0,0,1,0
39000000,3,76.0,4.0,9.0,2014.0,0,1,0
160000000,4,115.0,5.0,9.0,2020.0,0,1,0
38100000,1,40.0,7.0,9.0,1991.0,0,0,1
44000000,2,56.0,10.0,13.0,2021.0,0,1,0
150000000,2,50.0,2.0,3.0,1956.0,1,0,0
375000000,6,310.0,1.0,3.0,2021.0,0,1,0
12000000,1,36.36,4.0,9.0,2026.0,0,1,0
60000000,3,64.0,6.0,12.0,2024.0,0,1,0
180000000,3,115.5,7.0,9.0,2024.0,0,1,0
52900000,3,71.5,5.0,9.0,1973.0,1,0,0
71000000,4,74.7,3.0,5.0,1976.0,0,0,1
75000000,3,75.0,5.0,8.0,1973.0,0,0,1
29900000,2,44.0,1.0,4.0,1968.0,0,0,1
33900000,3,62.0,3.0,3.0,1978.0,1,0,0
77000000,2,64.0,5.0,18.0,2021.0,0,1,0
64000000,3,74.0,11.0,12.0,2023.0,0,1,0
17000000,1,22.0,3.0,3.0,2023.0,0,1,0
39000000,3,60.0,3.0,4.0,1965.0,0,0,1
77000000,2,67.8,4.0,4.0,2023.0,0,1,0
45000000,2,51.0,2.0,10.0,2018.0,0,1,0
92000000,3,97.0,6.0,12.0,2014.0,0,1,0
27000000,2,52.0,5.0,10.0,2022.0,0,0,0
88888888,3,90.3,2.0,3.0,2022.0,0,1,0
37500000,2,44.0,9.0,12.0,2025.0,0,1,0
50000000,2,43.0,13.0,16.0,2024.0,0,1,0
35600000,2,49.5,4.0,6.0,2025.0,0,1,0
81000000,2,70.0,3.0,12.0,2018.0,0,1,0
55000000,2,68.0,2.0,4.0,2023.0,0,1,0
18000000,1,43.0,1.0,12.0,2026.0,0,1,0
129500000,4,85.0,5.0,5.0,1984.0,1,0,0
20500000,1,25.0,7.0,10.0,2008.0,0,0,1
70000000,3,80.0,11.0,18.0,2022.0,0,1,0
43000000,3,76.9,1.0,9.0,2022.0,0,1,0
28000000,1,46.2,3.0,7.0,2026.0,0,1,0
13000000,1,31.5,2.0,4.0,2023.0,0,1,0
51999999,4,77.0,4.0,4.0,1977.0,0,0,1
66000000,2,87.0,3.0,9.0,2021.0,0,1,0
73000000,3,101.0,16.0,20.0,2022.0,0,1,0
32500000,1,40.0,3.0,3.0,2020.0,0,1,0
60000000,3,91.1,10.0,11.0,2019.0,0,1,0
70000000,3,80.0,14.0,16.0,2011.0,0,1,0
26000000,1,50.0,8.0,10.0,2021.0,0,1,0
35000000,2,43.0,1.0,5.0,1977.0,0,0,1
33500000,2,63.5,9.0,10.0,2019.0,0,1,0
55000000,1,42.0,11.0,15.0,2018.0,0,1,0
53000000,2,55.0,10.0,12.0,2022.0,0,1,0
77000000,3,63.0,3.0,9.0,2025.0,0,1,0
25000000,2,45.5,5.0,9.0,2026.0,0,1,0
28000000,1,37.2,1.0,9.0,1989.0,0,0,1
56000000,3,91.0,10.0,22.0,2012.0,0,0,0
120000000,2,90.8,2.0,4.0,1971.0,1,0,0
41000000,3,70.0,5.0,5.0,1989.0,0,0,1
26500000,1,37.0,11.0,12.0,2026.0,0,0,0
40000000,2,60.0,4.0,13.0,2025.0,0,1,0
60000000,2,50.0,2.0,7.0,2023.0,0,1,0
15000000,1,26.0,1.0,9.0,2026.0,0,1,0
185000000,4,180.0,1.0,5.0,2018.0,0,1,0
140000000,5,185.0,9.0,10.0,2000.0,0,1,0
11500000,1,18.0,3.0,3.0,1979.0,1,0,0
39000000,2,62.0,10.0,10.0,2015.0,1,0,0
60000000,3,113.0,4.0,9.0,2013.0,0,1,0
35500000,3,55.0,3.0,10.0,2022.0,0,1,0
57000000,3,80.0,4.0,9.0,2005.0,0,1,0
19500000,1,32.5,3.0,9.0,2025.0,0,1,0
25000000,2,41.5,2.0,3.0,1965.0,1,0,0
87000000,3,70.0,2.0,3.0,2023.0,0,1,0
37000000,2,55.0,2.0,2.0,1967.0,1,0,0
28500000,1,45.0,3.0,9.0,2018.0,0,1,0
32500000,3,51.0,2.0,4.0,1966.0,1,0,0
46999999,1,42.0,3.0,9.0,1980.0,0,1,0
29999999,2,43.1,3.0,4.0,1968.0,0,0,1
78000000,2,62.1,3.0,12.0,2022.0,0,1,0
28000000,1,46.6,5.0,9.0,2025.0,0,1,0
53000000,3,70.0,2.0,9.0,2023.0,0,1,0
33000000,1,45.0,12.0,13.0,2025.0,0,1,0
78000000,3,90.0,4.0,5.0,1986.0,1,0,0
45500000,2,62.0,2.0,5.0,1981.0,1,0,0
85000000,4,78.0,4.0,9.0,2026.0,0,1,0
70000000,3,118.0,4.0,5.0,2019.0,0,1,0
155000000,4,175.0,11.0,12.0,2012.0,0,1,0
21000000,1,30.6,4.0,10.0,2023.0,0,1,0
29500000,1,40.0,6.0,10.0,2016.0,0,1,0
142000000,3,92.0,4.0,19.0,2022.0,0,1,0
22000000,1,43.0,3.0,9.0,2025.0,0,1,0
43999999,3,71.3,5.0,10.0,2020.0,0,1,0
7500000,1,40.0,1.0,9.0,2016.0,1,0,0
18000000,1,29.5,4.0,9.0,2024.0,0,1,0
48000000,2,56.7,5.0,6.0,2023.0,0,0,0
43900000,2,47.0,2.0,4.0,1975.0,0,0,1
30500000,2,65.0,5.0,5.0,2018.0,0,1,0
24900000,1,34.0,6.0,9.0,2025.0,0,1,0
26000000,1,45.0,9.0,13.0,2015.0,0,1,0
48000000,3,78.0,4.0,5.0,1991.0,0,0,1
25500000,2,52.0,4.0,7.0,2024.0,0,1,0
25000000,1,50.0,1.0,13.0,2012.0,0,1,0
46500000,3,58.9,2.0,4.0,1966.0,0,0,1
31000000,1,40.0,9.0,16.0,2022.0,0,1,0
79000000,3,88.0,14.0,17.0,2014.0,0,1,0
49999999,3,87.0,5.0,9.0,2015.0,0,1,0
99600000,3,137.0,2.0,14.0,2010.0,0,1,0
55000000,3,64.0,7.0,10.0,2024.0,0,1,0
55000000,2,54.0,1.0,4.0,2026.0,0,1,0
23500000,1,30.6,2.0,9.0,2021.0,0,1,0
38000000,2,51.6,8.0,9.0,1983.0,0,0,1
20900000,1,43.3,8.0,9.0,2026.0,0,1,0
30900000,1,46.0,1.0,6.0,2026.0,0,1,0
32000000,1,40.0,7.0,9.0,1987.0,0,0,1
38000000,3,58.0,4.0,4.0,1962.0,0,0,1
105000000,4,89.1,5.0,5.0,1980.0,1,0,0
45500000,3,65.0,1.0,4.0,1971.0,0,0,1
56000000,3,74.0,2.0,15.0,2025.0,0,1,0
20000000,1,28.0,9.0,9.0,2025.0,0,1,0
490000000,6,335.0,15.0,17.0,2006.0,0,1,0
45000000,3,75.0,5.0,8.0,1975.0,0,0,1
120000000,6,139.6,5.0,6.0,1996.0,1,0,0
100000000,3,89.9,20.0,22.0,2010.0,0,1,0
23500000,2,36.5,9.0,9.0,2025.0,0,1,0
28500000,2,64.0,5.0,6.0,2010.0,0,1,0
34000000,2,55.2,2.0,10.0,2020.0,0,0,1
180000000,3,108.0,3.0,10.0,2024.0,0,1,0
26500000,2,53.0,4.0,7.0,2024.0,0,0,0
150000000,3,131.0,1.0,3.0,2022.0,0,1,0
75000000,4,85.0,4.0,8.0,1974.0,0,0,1
13000000,1,38.0,2.0,3.0,2026.0,0,0,0
75000000,2,65.0,5.0,5.0,1976.0,1,0,0
31000000,1,33.0,5.0,5.0,1975.0,0,0,1
69000000,2,60.0,4.0,13.0,2023.0,0,1,0
135000000,4,155.0,5.0,16.0,2012.0,0,1,0
21500000,1,34.0,6.0,12.0,2024.0,0,1,0
195000000,3,130.7,3.0,3.0,2025.0,0,1,0
30000000,2,46.5,4.0,4.0,1960.0,0,0,1
73500000,4,106.67,4.0,6.0,2026.0,0,1,0
23000000,1,31.0,4.0,10.0,2018.0,0,1,0
27990000,2,40.0,4.0,9.0,2025.0,0,1,0
31000000,2,49.0,10.0,10.0,2021.0,0,1,0
61000000,2,54.0,13.0,20.0,2024.0,0,1,0
84500000,3,90.0,1.0,5.0,1985.0,1,0,0
58000000,2,75.0,10.0,10.0,2010.0,0,1,0
230000000,5,200.0,7.0,21.0,2012.0,0,1,0
108000000,3,98.0,9.0,11.0,2025.0,0,1,0
60000000,4,72.2,3.0,4.0,1972.0,0,0,1
71500000,3,89.2,2.0,4.0,2022.0,0,1,0
35000000,2,60.0,7.0,9.0,2015.0,0,1,0
147000000,5,205.8,3.0,6.0,2009.0,0,1,0
63888888,2,75.0,5.0,16.0,2019.0,0,1,0
79000000,2,70.0,11.0,11.0,2018.0,0,1,0
52000000,2,61.0,5.0,12.0,2022.0,0,1,0
73000000,2,56.0,1.0,3.0,2024.0,0,1,0
33900000,2,59.0,1.0,9.0,2022.0,0,1,0
27555555,2,45.0,4.0,4.0,1969.0,0,0,1
71000000,3,70.8,3.0,9.0,1988.0,0,0,1
21000000,1,39.7,8.0,9.0,2026.0,0,1,0
50000000,2,50.0,7.0,15.0,2023.0,0,1,0
84900000,3,80.0,2.0,9.0,1998.0,1,0,0
23000000,1,40.7,4.0,5.0,2016.0,0,1,0
59500000,4,71.6,5.0,5.0,1978.0,1,0,0
47500000,3,66.0,1.0,5.0,1978.0,0,0,1
40000000,3,67.0,4.0,6.0,2024.0,0,1,0
15000000,1,26.0,4.0,9.0,2026.0,0,1,0
27000000,1,41.0,6.0,6.0,2024.0,0,1,0
28000000,1,39.6,8.0,9.0,1987.0,0,0,1
55000000,2,65.5,1.0,10.0,2021.0,0,1,0
12000000,1,18.0,4.0,4.0,1972.0,0,0,0
31999999,2,50.0,1.0,7.0,2022.0,0,0,0
81500000,2,57.0,4.0,16.0,2025.0,0,1,0
33000000,2,43.0,3.0,5.0,1983.0,0,0,1
37500000,2,45.3,3.0,9.0,2026.0,0,1,0
290000000,4,230.0,2.0,5.0,2003.0,0,1,0
27000000,2,45.0,3.0,5.0,1984.0,0,0,1
40000000,3,57.2,3.0,4.0,1962.0,0,0,1
39500000,2,60.0,11.0,12.0,2021.0,0,1,0
16000000,1,35.0,1.0,2.0,1990.0,1,0,0
49500000,3,88.0,8.0,9.0,2025.0,0,1,0
45000000,2,70.0,7.0,10.0,2022.0,0,1,0
27500000,1,39.0,2.0,9.0,2025.0,0,1,0
14000000,1,25.0,1.0,2.0,1990.0,1,0,0
48000000,3,72.4,5.0,5.0,1976.0,1,0,0
78000000,4,90.0,1.0,9.0,2015.0,0,1,0
44000000,2,69.0,7.0,9.0,2020.0,0,1,0
27555555,2,40.0,1.0,3.0,1961.0,1,0,0
62900000,3,70.0,11.0,17.0,2024.0,0,1,0
38000000,3,52.0,2.0,4.0,1963.0,1,0,0
155000000,3,135.0,4.0,7.0,2008.0,0,1,0
61999999,3,70.0,9.0,13.0,2019.0,0,1,0
19500000,1,43.0,7.0,7.0,2015.0,0,1,0
110000000,4,105.0,2.0,20.0,2023.0,0,1,0
57000000,2,60.0,1.0,10.0,2022.0,0,1,0
29000000,1,46.0,10.0,10.0,2021.0,0,1,0
20999000,1,35.0,4.0,9.0,2025.0,0,1,0
30000000,1,42.0,6.0,7.0,2014.0,0,1,0
21000000,1,18.0,3.0,5.0,1979.0,1,0,0
49500000,2,65.7,3.0,9.0,2006.0,0,1,0
85500000,3,96.5,2.0,3.0,2023.0,0,1,0
29555555,2,43.0,3.0,4.0,1970.0,0,0,1
43000000,3,60.0,3.0,5.0,1981.0,0,0,1
71200000,3,90.0,6.0,6.0,2024.0,0,1,0
48000000,2,62.2,10.0,10.0,2019.0,0,1,0
30000000,1,33.0,5.0,5.0,1975.0,0,0,1
89000000,2,62.0,19.0,19.0,2023.0,0,1,0
445500000,6,405.0,8.0,9.0,2004.0,0,1,0
129500000,3,94.0,5.0,19.0,2020.0,0,1,0
60500000,2,61.0,3.0,12.0,1972.0,0,1,0
40000000,2,54.0,11.0,13.0,2021.0,0,1,0
129500000,3,94.0,19.0,19.0,2020.0,0,1,0
35000000,1,44.0,5.0,5.0,1989.0,0,0,1
28800000,2,40.0,4.0,9.0,2025.0,0,1,0
32500000,2,35.0,4.0,4.0,1959.0,1,0,0
35550000,1,41.0,4.0,9.0,1993.0,0,0,1
50000000,1,36.0,4.0,12.0,2024.0,0,1,0
37000000,2,44.0,2.0,5.0,1976.0,0,0,1
37000000,2,71.1,8.0,9.0,2026.0,0,1,0
58000000,2,54.6,2.0,11.0,2025.0,0,1,0
38500000,3,60.0,4.0,4.0,1967.0,0,0,1
38000000,1,36.0,5.0,5.0,1980.0,1,0,0
35600000,2,71.4,6.0,9.0,2022.0,0,1,0
155000000,3,135.0,4.0,7.0,2008.0,0,1,0
63000000,3,120.0,7.0,18.0,2011.0,0,1,0
52500000,2,44.5,5.0,16.0,2019.0,0,1,0
26000000,2,46.0,1.0,3.0,1965.0,1,0,0
95000000,3,101.0,14.0,16.0,2019.0,0,1,0
140000000,4,110.0,20.0,21.0,2019.0,0,1,0
50000000,3,76.0,7.0,9.0,2006.0,0,1,0
35000000,1,44.2,1.0,6.0,2006.0,0,1,0
38000000,1,41.0,3.0,5.0,1988.0,0,0,1
219000000,5,225.0,2.0,6.0,2008.0,0,1,0
71000000,3,87.2,10.0,13.0,2019.0,0,1,0
27000000,1,39.2,4.0,6.0,2024.0,0,1,0
61000000,2,82.0,11.0,16.0,2008.0,0,1,0
33000000,2,51.0,4.0,5.0,2021.0,0,1,0
175000000,3,113.0,6.0,17.0,2020.0,0,1,0
35500000,3,76.0,6.0,10.0,2021.0,0,1,0
152000000,4,86.0,3.0,6.0,1979.0,1,0,0
20000000,1,36.4,9.0,9.0,2025.0,0,1,0
53000000,4,59.0,4.0,4.0,1971.0,0,0,1
38000000,2,51.5,5.0,6.0,2025.0,0,1,0
40000000,2,69.0,5.0,6.0,2026.0,0,1,0
73000000,2,54.1,2.0,3.0,1942.0,1,0,0
25500000,1,33.0,3.0,5.0,1973.0,0,0,1
80000000,3,83.0,2.0,5.0,1969.0,1,0,0
130000000,3,130.0,1.0,7.0,2016.0,0,1,0
45000000,1,39.0,6.0,9.0,2025.0,0,1,0
50000000,2,56.0,3.0,8.0,1975.0,1,0,0
26000000,2,45.7,1.0,4.0,1965.0,0,0,1
44000000,2,70.3,4.0,9.0,2022.0,0,1,0
20000000,1,35.0,6.0,7.0,2015.0,0,1,0
83000000,2,58.0,13.0,17.0,2021.0,0,1,0
45000000,3,60.0,5.0,5.0,1977.0,0,0,1
83000000,3,97.0,9.0,14.0,2008.0,0,1,0
36000000,2,46.3,5.0,5.0,1986.0,0,0,1
48000000,4,83.0,5.0,5.0,1991.0,0,0,1
109000000,3,110.0,12.0,12.0,2021.0,0,1,0
36500000,3,63.22,4.0,5.0,2026.0,0,1,0
39500000,3,81.0,6.0,6.0,2023.0,0,1,0
115000000,2,45.0,15.0,15.0,2020.0,0,1,0
150000000,3,120.0,10.0,12.0,2012.0,0,1,0
24500000,1,33.0,2.0,4.0,1967.0,0,0,1
24000000,1,60.0,14.0,16.0,2012.0,0,1,0
135000000,3,130.0,1.0,3.0,2022.0,1,0,0
55000000,2,78.0,8.0,9.0,2008.0,0,1,0
65000000,3,64.0,1.0,4.0,1969.0,1,0,0
34000000,1,32.0,2.0,4.0,1974.0,0,0,1
32000000,2,43.0,3.0,5.0,2019.0,0,1,0
89000000,2,85.0,13.0,16.0,2020.0,0,1,0
87000000,4,98.0,5.0,9.0,1989.0,0,0,1
66000000,3,86.0,5.0,5.0,1976.0,1,0,0
246000000,4,164.0,9.0,21.0,2019.0,0,1,0
56000000,4,100.0,5.0,6.0,2001.0,1,0,0
42900000,2,42.0,2.0,9.0,2025.0,0,1,0
60000000,2,61.0,6.0,12.0,2018.0,0,1,0
30000000,1,45.0,4.0,9.0,2020.0,0,1,0
45000000,2,68.9,3.0,8.0,2007.0,0,1,0
35500000,1,43.0,7.0,13.0,2025.0,0,0,0
55000000,2,52.0,2.0,5.0,1978.0,1,0,0
17500000,1,24.0,2.0,3.0,1983.0,1,0,0
23600000,1,35.0,3.0,9.0,2025.0,0,1,0
36000000,2,64.0,7.0,9.0,2018.0,0,1,0
190000000,4,130.0,7.0,12.0,2021.0,0,1,0
40000000,2,53.2,4.0,5.0,1998.0,0,1,0
108000000,3,80.0,5.0,12.0,2022.0,0,1,0
49500000,2,55.8,5.0,6.0,1993.0,1,0,0
160000000,3,112.0,2.0,17.0,2023.0,0,1,0
87000000,2,86.0,13.0,18.0,2020.0,0,1,0
34500000,2,45.0,2.0,4.0,1972.0,1,0,0
71000000,3,131.4,10.0,12.0,2015.0,0,1,0
30000000,1,50.0,9.0,10.0,1988.0,0,0,1
25500000,2,54.9,4.0,4.0,1972.0,1,0,0
49550000,3,71.0,1.0,9.0,1990.0,0,0,1
15000000,1,30.0,1.0,7.0,2026.0,0,1,0
50000000,2,57.0,2.0,3.0,2026.0,0,1,0
36000000,2,40.0,2.0,4.0,1962.0,1,0,0
16500000,1,33.0,1.0,9.0,2022.0,0,0,0
70000000,4,73.1,1.0,5.0,1974.0,0,0,1
23500000,1,36.4,3.0,9.0,2026.0,0,1,0
27000000,2,40.0,5.0,5.0,2022.0,0,1,0
85000000,3,84.4,5.0,12.0,2018.0,0,1,0
55000000,2,66.8,3.0,9.0,1986.0,1,0,0
36500000,2,71.0,3.0,10.0,2017.0,0,0,0
35500000,2,56.0,10.0,10.0,2007.0,0,1,0
33300000,2,51.0,9.0,15.0,2023.0,0,1,0
29000000,1,60.0,8.0,16.0,2012.0,0,1,0
43500000,3,90.0,4.0,5.0,2015.0,0,1,0
26000000,2,47.0,2.0,4.0,1970.0,0,0,0
30000000,1,45.0,4.0,9.0,2017.0,0,1,0
23000000,1,31.0,3.0,4.0,2025.0,0,0,0
70500000,3,91.88,12.0,12.0,2026.0,0,1,0
90000000,3,95.0,11.0,12.0,2025.0,0,1,0
29000000,1,37.8,4.0,12.0,2017.0,0,1,0
41500000,2,50.0,7.0,12.0,2021.0,0,1,0
65000000,3,84.2,9.0,17.0,2023.0,0,1,0
53777777,2,65.0,2.0,13.0,2021.0,0,0,0
31000000,1,33.5,5.0,5.0,1983.0,1,0,0
30000000,2,63.0,2.0,9.0,2026.0,0,1,0
27000000,3,66.6,2.0,9.0,2016.0,0,1,0
140000000,3,105.0,2.0,4.0,2017.0,0,1,0
40500000,2,44.7,4.0,4.0,1967.0,1,0,0
62000000,4,91.0,3.0,5.0,1979.0,1,0,0
56500000,2,46.0,8.0,9.0,2025.0,0,1,0
22500000,1,45.0,3.0,12.0,2025.0,0,1,0
170000000,5,235.0,2.0,3.0,2017.0,0,1,0
42500000,1,34.0,2.0,5.0,1977.0,1,0,0
35000000,1,49.0,2.0,10.0,2012.0,0,1,0
55500000,2,62.0,1.0,5.0,1971.0,1,0,0
42000000,1,40.0,4.0,4.0,2024.0,0,1,0
12500000,1,18.0,3.0,3.0,1975.0,1,0,0
28500000,2,42.0,2.0,5.0,1989.0,0,0,1
79900000,3,92.0,1.0,5.0,1984.0,1,0,0
80000000,4,90.0,4.0,4.0,1963.0,1,0,0
40000000,2,67.1,6.0,6.0,2025.0,0,1,0
32000000,3,62.0,2.0,5.0,1974.0,0,0,1
265000000,7,338.0,8.0,9.0,2004.0,0,1,0
59000000,2,63.0,3.0,4.0,2022.0,0,0,0
45000000,3,75.4,3.0,12.0,2020.0,0,1,0
25500000,1,30.0,7.0,17.0,2025.0,0,1,0
54800000,2,57.3,9.0,13.0,2025.0,0,1,0
200000000,5,180.0,3.0,6.0,2009.0,0,1,0
39500000,2,41.0,5.0,5.0,1985.0,1,0,0
91000000,3,75.0,4.0,13.0,2021.0,0,1,0
34000000,1,43.0,2.0,5.0,1988.0,0,0,1
36500000,1,40.4,2.0,5.0,1992.0,1,0,0
33000000,1,43.0,6.0,10.0,2015.0,1,0,0
19500000,1,30.0,2.0,9.0,2022.0,0,1,0
21100000,1,30.0,5.0,5.0,2025.0,0,1,0
152000000,4,150.0,9.0,13.0,2016.0,0,1,0
140000000,4,150.0,9.0,13.0,2016.0,0,1,0
30000000,2,49.7,1.0,9.0,2017.0,0,1,0
33000000,1,39.0,7.0,13.0,2022.0,0,1,0
17500000,1,20.0,5.0,5.0,1978.0,0,0,0
24000000,1,42.5,3.0,3.0,1978.0,0,0,0
56000000,3,82.0,15.0,18.0,2025.0,0,1,0
35000000,3,75.0,6.0,10.0,2022.0,0,1,0
85000000,3,84.4,5.0,12.0,2018.0,0,1,0
61000000,2,84.0,7.0,10.0,2020.0,0,1,0
36000000,2,42.0,1.0,12.0,2024.0,0,1,0
80000000,3,107.0,3.0,10.0,2019.0,0,1,0
53500000,2,61.0,8.0,12.0,2022.0,0,1,0
52000000,2,63.0,3.0,5.0,1976.0,1,0,0
68000000,2,55.0,1.0,3.0,2019.0,0,1,0
55000000,3,74.0,2.0,4.0,1961.0,1,0,0
125000000,2,80.0,14.0,23.0,2004.0,0,1,0
46000000,2,48.3,3.0,3.0,2024.0,0,1,0
46555555,2,66.0,7.0,12.0,2026.0,0,1,0
58000000,1,51.0,3.0,3.0,2024.0,0,1,0
83000000,2,84.0,5.0,10.0,2016.0,0,1,0
48000000,2,60.0,6.0,13.0,2025.0,0,0,0
67000000,3,86.3,5.0,12.0,2024.0,0,1,0
21000000,1,35.0,7.0,12.0,2025.0,0,1,0
57000000,3,72.0,4.0,5.0,1991.0,1,0,0
47500000,2,42.0,3.0,9.0,2025.0,0,1,0
20000000,1,28.0,7.0,10.0,2021.0,0,0,1
57000000,3,54.0,9.0,16.0,2009.0,0,1,0
16000000,1,21.0,1.0,4.0,1964.0,0,0,1
52000000,4,82.0,4.0,5.0,1990.0,0,0,1
40000000,2,52.0,3.0,5.0,1987.0,0,0,1
65000000,3,79.0,1.0,9.0,2020.0,0,1,0
37000000,2,45.5,5.0,6.0,2025.0,0,1,0
19600000,1,39.0,6.0,6.0,2008.0,0,1,0
78000000,4,114.0,1.0,13.0,2019.0,0,1,0
35000000,2,42.0,2.0,5.0,1973.0,0,0,1
39500000,3,74.3,1.0,10.0,2022.0,0,1,0
50000000,3,74.0,3.0,5.0,2006.0,0,1,0
28000000,1,45.0,5.0,9.0,2022.0,0,1,0
15500000,1,26.74,6.0,9.0,2026.0,0,1,0
65000000,2,54.1,3.0,12.0,2025.0,0,1,0
30000000,1,30.0,4.0,4.0,1965.0,1,0,0
55000000,2,67.8,6.0,13.0,2015.0,0,1,0
53000000,2,55.0,1.0,9.0,1972.0,0,0,1
132994000,3,100.3,2.0,3.0,2023.0,0,1,0
15500000,1,24.0,5.0,5.0,1978.0,1,0,0
49000000,3,70.5,5.0,12.0,2022.0,0,1,0
60000000,2,67.4,1.0,4.0,2022.0,0,1,0
12500000,1,17.0,4.0,4.0,1970.0,0,0,1
20000000,1,23.0,3.0,5.0,1976.0,1,0,0
73000000,3,92.0,8.0,14.0,2006.0,0,1,0
36900000,3,63.0,5.0,5.0,1976.0,0,0,1
89500000,2,72.0,4.0,8.0,2017.0,0,0,0
29500000,3,45.3,2.0,2.0,1970.0,1,0,0
67000000,2,68.0,9.0,16.0,2023.0,0,1,0
72000000,3,110.0,2.0,5.0,2010.0,0,0,0
135000000,3,115.0,13.0,14.0,2018.0,0,1,0
56000000,2,68.7,13.0,13.0,2020.0,0,1,0
33000000,2,48.3,2.0,5.0,2024.0,0,1,0
43000000,2,73.7,4.0,9.0,2026.0,0,1,0
40000000,1,44.0,1.0,13.0,2024.0,0,1,0
198000000,5,140.0,6.0,10.0,2021.0,0,1,0
100000000,3,90.2,8.0,8.0,2022.0,0,1,0
30500000,3,58.2,1.0,4.0,1962.0,0,0,1
